#motif_id	motif_name	motif_description	source_name	source_version	gene_name	motif_similarity_qvalue	similar_motif_id	similar_motif_description	orthologous_identity	orthologous_gene_name	orthologous_species	description
M01175_3.00_ERF118	M01175_3.00_ERF118	ERF118	PlantTFDB	1.0	ERF118	0	None	None	1	None	None	gene is directly annotated
M01175_3.00_ERF119	M01175_3.00_ERF119	ERF119	PlantTFDB	1.0	ERF119	0	None	None	1	None	None	gene is directly annotated
M01179_3.00	M01179_3.00	DREB2G	PlantTFDB	1.0	DREB2G	0	None	None	1	None	None	gene is directly annotated
M01182_3.00_ERF3	M01182_3.00_ERF3	ERF3	PlantTFDB	1.0	ERF3	0	None	None	1	None	None	gene is directly annotated
M01182_3.00_ERF8	M01182_3.00_ERF8	ERF8	PlantTFDB	1.0	ERF8	0	None	None	1	None	None	gene is directly annotated
M01201_3.00	M01201_3.00	GL3	PlantTFDB	1.0	GL3	0	None	None	1	None	None	gene is directly annotated
M01202_3.00	M01202_3.00	PIF1	PlantTFDB	1.0	PIF1	0	None	None	1	None	None	gene is directly annotated
M01203_3.00_BHLH49	M01203_3.00_BHLH49	BHLH49	PlantTFDB	1.0	BHLH49	0	None	None	1	None	None	gene is directly annotated
M01203_3.00_BHLH78	M01203_3.00_BHLH78	BHLH78	PlantTFDB	1.0	BHLH78	0	None	None	1	None	None	gene is directly annotated
M01204_3.00	M01204_3.00	BHLH62	PlantTFDB	1.0	BHLH62	0	None	None	1	None	None	gene is directly annotated
M01206_3.00	M01206_3.00	TT8	PlantTFDB	1.0	TT8	0	None	None	1	None	None	gene is directly annotated
M01207_3.00	M01207_3.00	AT5G56960	PlantTFDB	1.0	AT5G56960	0	None	None	1	None	None	gene is directly annotated
M01208_3.00	M01208_3.00	URI	PlantTFDB	1.0	URI	0	None	None	1	None	None	gene is directly annotated
M01209_3.00	M01209_3.00	MYC3	PlantTFDB	1.0	MYC3	0	None	None	1	None	None	gene is directly annotated
M01214_3.00	M01214_3.00	HYH	PlantTFDB	1.0	HYH	0	None	None	1	None	None	gene is directly annotated
M01236_3.00_BZIP25	M01236_3.00_BZIP25	BZIP25	PlantTFDB	1.0	BZIP25	0	None	None	1	None	None	gene is directly annotated
M01236_3.00_BZIP63	M01236_3.00_BZIP63	BZIP63	PlantTFDB	1.0	BZIP63	0	None	None	1	None	None	gene is directly annotated
M01239_3.00	M01239_3.00	AtbZIP52	PlantTFDB	1.0	AtbZIP52	0	None	None	1	None	None	gene is directly annotated
M01241_3.00	M01241_3.00	AT4G38900	PlantTFDB	1.0	AT4G38900	0	None	None	1	None	None	gene is directly annotated
M01243_3.00	M01243_3.00	DPBF2	PlantTFDB	1.0	DPBF2	0	None	None	1	None	None	gene is directly annotated
M01244_3.00	M01244_3.00	FD	PlantTFDB	1.0	FD	0	None	None	1	None	None	gene is directly annotated
M01249_3.00	M01249_3.00	AT2G28710	PlantTFDB	1.0	AT2G28710	0	None	None	1	None	None	gene is directly annotated
M01250_3.00	M01250_3.00	ZAT9	PlantTFDB	1.0	ZAT9	0	None	None	1	None	None	gene is directly annotated
M01296_3.00	M01296_3.00	DAG1	PlantTFDB	1.0	DAG1	0	None	None	1	None	None	gene is directly annotated
M01300_3.00	M01300_3.00	DOF5.6	PlantTFDB	1.0	DOF5.6	0	None	None	1	None	None	gene is directly annotated
M01301_3.00	M01301_3.00	DOF4.4	PlantTFDB	1.0	DOF4.4	0	None	None	1	None	None	gene is directly annotated
M01304_3.00	M01304_3.00	DOF5.4	PlantTFDB	1.0	DOF5.4	0	None	None	1	None	None	gene is directly annotated
M01305_3.00	M01305_3.00	DOF4.7	PlantTFDB	1.0	DOF4.7	0	None	None	1	None	None	gene is directly annotated
M01332_3.00	M01332_3.00	ATHB-6	PlantTFDB	1.0	ATHB-6	0	None	None	1	None	None	gene is directly annotated
M01333_3.00_ATHB-22	M01333_3.00_ATHB-22	ATHB-22	PlantTFDB	1.0	ATHB-22	0	None	None	1	None	None	gene is directly annotated
M01333_3.00_ATHB-12	M01333_3.00_ATHB-12	ATHB-12	PlantTFDB	1.0	ATHB-12	0	None	None	1	None	None	gene is directly annotated
M01335_3.00	M01335_3.00	AT4G03250	PlantTFDB	1.0	AT4G03250	0	None	None	1	None	None	gene is directly annotated
M01336_3.00	M01336_3.00	KNAT2	PlantTFDB	1.0	KNAT2	0	None	None	1	None	None	gene is directly annotated
M01348_3.00	M01348_3.00	TRP5	PlantTFDB	1.0	TRP5	0	None	None	1	None	None	gene is directly annotated
M01349_3.00	M01349_3.00	MYB124	PlantTFDB	1.0	MYB124	0	None	None	1	None	None	gene is directly annotated
M01350_3.00_KAN2	M01350_3.00_KAN2	KAN2	PlantTFDB	1.0	KAN2	0	None	None	1	None	None	gene is directly annotated
M01350_3.00_AT2G02060	M01350_3.00_AT2G02060	AT2G02060	PlantTFDB	1.0	AT2G02060	0	None	None	1	None	None	gene is directly annotated
M01350_3.00_AT4G04555	M01350_3.00_AT4G04555	AT4G04555	PlantTFDB	1.0	AT4G04555	0	None	None	1	None	None	gene is directly annotated
M01360_3.00	M01360_3.00	ARR12	PlantTFDB	1.0	ARR12	0	None	None	1	None	None	gene is directly annotated
M01361_3.00	M01361_3.00	MYB3R5	PlantTFDB	1.0	MYB3R5	0	None	None	1	None	None	gene is directly annotated
M01364_3.00_TRP4	M01364_3.00_TRP4	TRP4	PlantTFDB	1.0	TRP4	0	None	None	1	None	None	gene is directly annotated
M01364_3.00_TRP1	M01364_3.00_TRP1	TRP1	PlantTFDB	1.0	TRP1	0	None	None	1	None	None	gene is directly annotated
M01368_3.00_MYB58	M01368_3.00_MYB58	MYB58	PlantTFDB	1.0	MYB58	0	None	None	1	None	None	gene is directly annotated
M01368_3.00_AtMYB74	M01368_3.00_AtMYB74	AtMYB74	PlantTFDB	1.0	AtMYB74	0	None	None	1	None	None	gene is directly annotated
M01373_3.00	M01373_3.00	NAC057	PlantTFDB	1.0	NAC057	0	None	None	1	None	None	gene is directly annotated
M01375_3.00	M01375_3.00	NAC010	PlantTFDB	1.0	NAC010	0	None	None	1	None	None	gene is directly annotated
M01390_3.00	M01390_3.00	SPL9	PlantTFDB	1.0	SPL9	0	None	None	1	None	None	gene is directly annotated
M01391_3.00	M01391_3.00	AT5G28040	PlantTFDB	1.0	AT5G28040	0	None	None	1	None	None	gene is directly annotated
M01392_3.00	M01392_3.00	AT3G04930	PlantTFDB	1.0	AT3G04930	0	None	None	1	None	None	gene is directly annotated
M01394_3.00	M01394_3.00	BRC1	PlantTFDB	1.0	BRC1	0	None	None	1	None	None	gene is directly annotated
M01396_3.00	M01396_3.00	TCP1	PlantTFDB	1.0	TCP1	0	None	None	1	None	None	gene is directly annotated
M01404_3.00	M01404_3.00	TCX4	PlantTFDB	1.0	TCX4	0	None	None	1	None	None	gene is directly annotated
M01407_3.00	M01407_3.00	WRKY45	PlantTFDB	1.0	WRKY45	0	None	None	1	None	None	gene is directly annotated
M01525_3.00	M01525_3.00	YY1	PlantTFDB	1.0	YY1	0	None	None	1	None	None	gene is directly annotated
M01648_3.00	M01648_3.00	SSRP1	PlantTFDB	1.0	SSRP1	0	None	None	1	None	None	gene is directly annotated
M01684_3.00	M01684_3.00	ERF15	PlantTFDB	1.0	ERF15	0	None	None	1	None	None	gene is directly annotated
M01685_3.00_WIN1	M01685_3.00_WIN1	WIN1	PlantTFDB	1.0	WIN1	0	None	None	1	None	None	gene is directly annotated
M01685_3.00_ERF060	M01685_3.00_ERF060	ERF060	PlantTFDB	1.0	ERF060	0	None	None	1	None	None	gene is directly annotated
M01690_3.00	M01690_3.00	ERF4	PlantTFDB	1.0	ERF4	0	None	None	1	None	None	gene is directly annotated
M01691_3.00_TEM1	M01691_3.00_TEM1	TEM1	PlantTFDB	1.0	TEM1	0	None	None	1	None	None	gene is directly annotated
M01691_3.00_RAV2	M01691_3.00_RAV2	RAV2	PlantTFDB	1.0	RAV2	0	None	None	1	None	None	gene is directly annotated
M01692_3.00_ERF018	M01692_3.00_ERF018	ERF018	PlantTFDB	1.0	ERF018	0	None	None	1	None	None	gene is directly annotated
M01692_3.00_ERF016	M01692_3.00_ERF016	ERF016	PlantTFDB	1.0	ERF016	0	None	None	1	None	None	gene is directly annotated
M01695_3.00	M01695_3.00	ERF105	PlantTFDB	1.0	ERF105	0	None	None	1	None	None	gene is directly annotated
M01696_3.00	M01696_3.00	ERF024	PlantTFDB	1.0	ERF024	0	None	None	1	None	None	gene is directly annotated
M01698_3.00_ESR1	M01698_3.00_ESR1	ESR1	PlantTFDB	1.0	ESR1	0	None	None	1	None	None	gene is directly annotated
M01698_3.00_ERF117	M01698_3.00_ERF117	ERF117	PlantTFDB	1.0	ERF117	0	None	None	1	None	None	gene is directly annotated
M01698_3.00_CRF1	M01698_3.00_CRF1	CRF1	PlantTFDB	1.0	CRF1	0	None	None	1	None	None	gene is directly annotated
M01701_3.00_ERF1B	M01701_3.00_ERF1B	ERF1B	PlantTFDB	1.0	ERF1B	0	None	None	1	None	None	gene is directly annotated
M01701_3.00_ERF106	M01701_3.00_ERF106	ERF106	PlantTFDB	1.0	ERF106	0	None	None	1	None	None	gene is directly annotated
M01708_3.00	M01708_3.00	CRF6	PlantTFDB	1.0	CRF6	0	None	None	1	None	None	gene is directly annotated
M01709_3.00	M01709_3.00	ERF043	PlantTFDB	1.0	ERF043	0	None	None	1	None	None	gene is directly annotated
M01711_3.00	M01711_3.00	ERF109	PlantTFDB	1.0	ERF109	0	None	None	1	None	None	gene is directly annotated
M01712_3.00_RAP2-2	M01712_3.00_RAP2-2	RAP2-2	PlantTFDB	1.0	RAP2-2	0	None	None	1	None	None	gene is directly annotated
M01712_3.00_RAP2-3	M01712_3.00_RAP2-3	RAP2-3	PlantTFDB	1.0	RAP2-3	0	None	None	1	None	None	gene is directly annotated
M01713_3.00	M01713_3.00	ERF095	PlantTFDB	1.0	ERF095	0	None	None	1	None	None	gene is directly annotated
M01714_3.00	M01714_3.00	ERF107	PlantTFDB	1.0	ERF107	0	None	None	1	None	None	gene is directly annotated
M01716_3.00_ERF069	M01716_3.00_ERF069	ERF069	PlantTFDB	1.0	ERF069	0	None	None	1	None	None	gene is directly annotated
M01716_3.00_RAP2-6	M01716_3.00_RAP2-6	RAP2-6	PlantTFDB	1.0	RAP2-6	0	None	None	1	None	None	gene is directly annotated
M01716_3.00_ERF114	M01716_3.00_ERF114	ERF114	PlantTFDB	1.0	ERF114	0	None	None	1	None	None	gene is directly annotated
M01725_3.00	M01725_3.00	ERF086	PlantTFDB	1.0	ERF086	0	None	None	1	None	None	gene is directly annotated
M01756_3.00	M01756_3.00	HMGA	PlantTFDB	1.0	HMGA	0	None	None	1	None	None	gene is directly annotated
M01758_3.00	M01758_3.00	AHL13	PlantTFDB	1.0	AHL13	0	None	None	1	None	None	gene is directly annotated
M01763_3.00	M01763_3.00	AT4G21895	PlantTFDB	1.0	AT4G21895	0	None	None	1	None	None	gene is directly annotated
M01778_3.00_AT1G50680	M01778_3.00_AT1G50680	AT1G50680	PlantTFDB	1.0	AT1G50680	0	None	None	1	None	None	gene is directly annotated
M01778_3.00_AT1G51120	M01778_3.00_AT1G51120	AT1G51120	PlantTFDB	1.0	AT1G51120	0	None	None	1	None	None	gene is directly annotated
M01779_3.00_ARF19	M01779_3.00_ARF19	ARF19	PlantTFDB	1.0	ARF19	0	None	None	1	None	None	gene is directly annotated
M01779_3.00_ARF8	M01779_3.00_ARF8	ARF8	PlantTFDB	1.0	ARF8	0	None	None	1	None	None	gene is directly annotated
M01781_3.00	M01781_3.00	BHLH13	PlantTFDB	1.0	BHLH13	0	None	None	1	None	None	gene is directly annotated
M01782_3.00	M01782_3.00	BPE	PlantTFDB	1.0	BPE	0	None	None	1	None	None	gene is directly annotated
M01783_3.00	M01783_3.00	UNE10	PlantTFDB	1.0	UNE10	0	None	None	1	None	None	gene is directly annotated
M01784_3.00	M01784_3.00	BHLH137	PlantTFDB	1.0	BHLH137	0	None	None	1	None	None	gene is directly annotated
M01787_3.00_PIL1	M01787_3.00_PIL1	PIL1	PlantTFDB	1.0	PIL1	0	None	None	1	None	None	gene is directly annotated
M01787_3.00_ALC	M01787_3.00_ALC	ALC	PlantTFDB	1.0	ALC	0	None	None	1	None	None	gene is directly annotated
M01788_3.00	M01788_3.00	BHLH104	PlantTFDB	1.0	BHLH104	0	None	None	1	None	None	gene is directly annotated
M01789_3.00	M01789_3.00	AIB	PlantTFDB	1.0	AIB	0	None	None	1	None	None	gene is directly annotated
M01791_3.00	M01791_3.00	LRL2	PlantTFDB	1.0	LRL2	0	None	None	1	None	None	gene is directly annotated
M01794_3.00	M01794_3.00	BHLH3	PlantTFDB	1.0	BHLH3	0	None	None	1	None	None	gene is directly annotated
M01796_3.00	M01796_3.00	ILR3	PlantTFDB	1.0	ILR3	0	None	None	1	None	None	gene is directly annotated
M01838_3.00_BHLH30	M01838_3.00_BHLH30	BHLH30	PlantTFDB	1.0	BHLH30	0	None	None	1	None	None	gene is directly annotated
M01838_3.00_BHLH32	M01838_3.00_BHLH32	BHLH32	PlantTFDB	1.0	BHLH32	0	None	None	1	None	None	gene is directly annotated
M01839_3.00	M01839_3.00	BIM2	PlantTFDB	1.0	BIM2	0	None	None	1	None	None	gene is directly annotated
M01840_3.00_BHLH48	M01840_3.00_BHLH48	BHLH48	PlantTFDB	1.0	BHLH48	0	None	None	1	None	None	gene is directly annotated
M01840_3.00_BHLH60	M01840_3.00_BHLH60	BHLH60	PlantTFDB	1.0	BHLH60	0	None	None	1	None	None	gene is directly annotated
M01856_3.00	M01856_3.00	TGA7	PlantTFDB	1.0	TGA7	0	None	None	1	None	None	gene is directly annotated
M01857_3.00	M01857_3.00	POSF21	PlantTFDB	1.0	POSF21	0	None	None	1	None	None	gene is directly annotated
M01860_3.00_BZIP17	M01860_3.00_BZIP17	BZIP17	PlantTFDB	1.0	BZIP17	0	None	None	1	None	None	gene is directly annotated
M01860_3.00_BZIP49	M01860_3.00_BZIP49	BZIP49	PlantTFDB	1.0	BZIP49	0	None	None	1	None	None	gene is directly annotated
M01864_3.00	M01864_3.00	ABF1	PlantTFDB	1.0	ABF1	0	None	None	1	None	None	gene is directly annotated
M01866_3.00	M01866_3.00	TGA5	PlantTFDB	1.0	TGA5	0	None	None	1	None	None	gene is directly annotated
M01909_3.00	M01909_3.00	ATBZIP42	PlantTFDB	1.0	ATBZIP42	0	None	None	1	None	None	gene is directly annotated
M01933_3.00_ZFP5	M01933_3.00_ZFP5	ZFP5	PlantTFDB	1.0	ZFP5	0	None	None	1	None	None	gene is directly annotated
M01933_3.00_GIS2	M01933_3.00_GIS2	GIS2	PlantTFDB	1.0	GIS2	0	None	None	1	None	None	gene is directly annotated
M01934_3.00	M01934_3.00	ZAT10	PlantTFDB	1.0	ZAT10	0	None	None	1	None	None	gene is directly annotated
M01935_3.00	M01935_3.00	ZFP8	PlantTFDB	1.0	ZFP8	0	None	None	1	None	None	gene is directly annotated
M01936_3.00	M01936_3.00	ZAT1	PlantTFDB	1.0	ZAT1	0	None	None	1	None	None	gene is directly annotated
M01937_3.00_ZAT11	M01937_3.00_ZAT11	ZAT11	PlantTFDB	1.0	ZAT11	0	None	None	1	None	None	gene is directly annotated
M01937_3.00_AT3G53600	M01937_3.00_AT3G53600	AT3G53600	PlantTFDB	1.0	AT3G53600	0	None	None	1	None	None	gene is directly annotated
M01938_3.00_ZAT8	M01938_3.00_ZAT8	ZAT8	PlantTFDB	1.0	ZAT8	0	None	None	1	None	None	gene is directly annotated
M01938_3.00_ZAT3	M01938_3.00_ZAT3	ZAT3	PlantTFDB	1.0	ZAT3	0	None	None	1	None	None	gene is directly annotated
M01939_3.00	M01939_3.00	AT5G03510	PlantTFDB	1.0	AT5G03510	0	None	None	1	None	None	gene is directly annotated
M01940_3.00_ZFP11	M01940_3.00_ZFP11	ZFP11	PlantTFDB	1.0	ZFP11	0	None	None	1	None	None	gene is directly annotated
M01940_3.00_SUP	M01940_3.00_SUP	SUP	PlantTFDB	1.0	SUP	0	None	None	1	None	None	gene is directly annotated
M01940_3.00_AT4G17810	M01940_3.00_AT4G17810	AT4G17810	PlantTFDB	1.0	AT4G17810	0	None	None	1	None	None	gene is directly annotated
M01940_3.00_RBE	M01940_3.00_RBE	RBE	PlantTFDB	1.0	RBE	0	None	None	1	None	None	gene is directly annotated
M01941_3.00	M01941_3.00	ZAT12	PlantTFDB	1.0	ZAT12	0	None	None	1	None	None	gene is directly annotated
M01982_3.00	M01982_3.00	CMTA3	PlantTFDB	1.0	CMTA3	0	None	None	1	None	None	gene is directly annotated
M01984_3.00_CSP4	M01984_3.00_CSP4	CSP4	PlantTFDB	1.0	CSP4	0	None	None	1	None	None	gene is directly annotated
M01984_3.00_CSP2	M01984_3.00_CSP2	CSP2	PlantTFDB	1.0	CSP2	0	None	None	1	None	None	gene is directly annotated
M02020_3.00	M02020_3.00	DOF2.4	PlantTFDB	1.0	DOF2.4	0	None	None	1	None	None	gene is directly annotated
M02021_3.00	M02021_3.00	DOF5.7	PlantTFDB	1.0	DOF5.7	0	None	None	1	None	None	gene is directly annotated
M02022_3.00	M02022_3.00	DOF1.7	PlantTFDB	1.0	DOF1.7	0	None	None	1	None	None	gene is directly annotated
M02023_3.00	M02023_3.00	ZIM	PlantTFDB	1.0	ZIM	0	None	None	1	None	None	gene is directly annotated
M02026_3.00	M02026_3.00	OBP3	PlantTFDB	1.0	OBP3	0	None	None	1	None	None	gene is directly annotated
M02029_3.00	M02029_3.00	AT1G28310	PlantTFDB	1.0	AT1G28310	0	None	None	1	None	None	gene is directly annotated
M02032_3.00	M02032_3.00	CDF3	PlantTFDB	1.0	CDF3	0	None	None	1	None	None	gene is directly annotated
M02037_3.00	M02037_3.00	DOF4.6	PlantTFDB	1.0	DOF4.6	0	None	None	1	None	None	gene is directly annotated
M02076_3.00_GATA4	M02076_3.00_GATA4	GATA4	PlantTFDB	1.0	GATA4	0	None	None	1	None	None	gene is directly annotated
M02076_3.00_GATA7	M02076_3.00_GATA7	GATA7	PlantTFDB	1.0	GATA7	0	None	None	1	None	None	gene is directly annotated
M02077_3.00	M02077_3.00	GATA11	PlantTFDB	1.0	GATA11	0	None	None	1	None	None	gene is directly annotated
M02078_3.00	M02078_3.00	GATA28	PlantTFDB	1.0	GATA28	0	None	None	1	None	None	gene is directly annotated
M02079_3.00_GATA17	M02079_3.00_GATA17	GATA17	PlantTFDB	1.0	GATA17	0	None	None	1	None	None	gene is directly annotated
M02079_3.00_AT4G16141	M02079_3.00_AT4G16141	AT4G16141	PlantTFDB	1.0	AT4G16141	0	None	None	1	None	None	gene is directly annotated
M02080_3.00	M02080_3.00	GATA2	PlantTFDB	1.0	GATA2	0	None	None	1	None	None	gene is directly annotated
M02083_3.00	M02083_3.00	GATA27	PlantTFDB	1.0	GATA27	0	None	None	1	None	None	gene is directly annotated
M02085_3.00	M02085_3.00	GATA5	PlantTFDB	1.0	GATA5	0	None	None	1	None	None	gene is directly annotated
M02087_3.00	M02087_3.00	GATA26	PlantTFDB	1.0	GATA26	0	None	None	1	None	None	gene is directly annotated
M02113_3.00_RGL2	M02113_3.00_RGL2	RGL2	PlantTFDB	1.0	RGL2	0	None	None	1	None	None	gene is directly annotated
M02113_3.00_RGL3	M02113_3.00_RGL3	RGL3	PlantTFDB	1.0	RGL3	0	None	None	1	None	None	gene is directly annotated
M02120_3.00_RLT1	M02120_3.00_RLT1	RLT1	PlantTFDB	1.0	RLT1	0	None	None	1	None	None	gene is directly annotated
M02120_3.00_RLT2	M02120_3.00_RLT2	RLT2	PlantTFDB	1.0	RLT2	0	None	None	1	None	None	gene is directly annotated
M02122_3.00	M02122_3.00	ATHB-23	PlantTFDB	1.0	ATHB-23	0	None	None	1	None	None	gene is directly annotated
M02124_3.00	M02124_3.00	HAT9	PlantTFDB	1.0	HAT9	0	None	None	1	None	None	gene is directly annotated
M02126_3.00	M02126_3.00	HAT3.1	PlantTFDB	1.0	HAT3.1	0	None	None	1	None	None	gene is directly annotated
M02130_3.00	M02130_3.00	HDG9	PlantTFDB	1.0	HDG9	0	None	None	1	None	None	gene is directly annotated
M02131_3.00_WOX6	M02131_3.00_WOX6	WOX6	PlantTFDB	1.0	WOX6	0	None	None	1	None	None	gene is directly annotated
M02131_3.00_WOX13	M02131_3.00_WOX13	WOX13	PlantTFDB	1.0	WOX13	0	None	None	1	None	None	gene is directly annotated
M02132_3.00_ATHB-20	M02132_3.00_ATHB-20	ATHB-20	PlantTFDB	1.0	ATHB-20	0	None	None	1	None	None	gene is directly annotated
M02132_3.00_ATHB-5	M02132_3.00_ATHB-5	ATHB-5	PlantTFDB	1.0	ATHB-5	0	None	None	1	None	None	gene is directly annotated
M02133_3.00	M02133_3.00	BLH10	PlantTFDB	1.0	BLH10	0	None	None	1	None	None	gene is directly annotated
M02221_3.00	M02221_3.00	KNAT6	PlantTFDB	1.0	KNAT6	0	None	None	1	None	None	gene is directly annotated
M02223_3.00	M02223_3.00	PRH	PlantTFDB	1.0	PRH	0	None	None	1	None	None	gene is directly annotated
M02309_3.00_KNAT7	M02309_3.00_KNAT7	KNAT7	PlantTFDB	1.0	KNAT7	0	None	None	1	None	None	gene is directly annotated
M02309_3.00_BLH1	M02309_3.00_BLH1	BLH1	PlantTFDB	1.0	BLH1	0	None	None	1	None	None	gene is directly annotated
M02309_3.00_ATH1	M02309_3.00_ATH1	ATH1	PlantTFDB	1.0	ATH1	0	None	None	1	None	None	gene is directly annotated
M02309_3.00_KNAT4	M02309_3.00_KNAT4	KNAT4	PlantTFDB	1.0	KNAT4	0	None	None	1	None	None	gene is directly annotated
M02309_3.00_KNAT3	M02309_3.00_KNAT3	KNAT3	PlantTFDB	1.0	KNAT3	0	None	None	1	None	None	gene is directly annotated
M02343_3.00_LBD3	M02343_3.00_LBD3	LBD3	PlantTFDB	1.0	LBD3	0	None	None	1	None	None	gene is directly annotated
M02343_3.00_LBD12	M02343_3.00_LBD12	LBD12	PlantTFDB	1.0	LBD12	0	None	None	1	None	None	gene is directly annotated
M02344_3.00	M02344_3.00	LBD4	PlantTFDB	1.0	LBD4	0	None	None	1	None	None	gene is directly annotated
M02346_3.00	M02346_3.00	ASIL1	PlantTFDB	1.0	ASIL1	0	None	None	1	None	None	gene is directly annotated
M02356_3.00	M02356_3.00	GT-1	PlantTFDB	1.0	GT-1	0	None	None	1	None	None	gene is directly annotated
M02367_3.00_TRFL5	M02367_3.00_TRFL5	TRFL5	PlantTFDB	1.0	TRFL5	0	None	None	1	None	None	gene is directly annotated
M02367_3.00_AT5G58340	M02367_3.00_AT5G58340	AT5G58340	PlantTFDB	1.0	AT5G58340	0	None	None	1	None	None	gene is directly annotated
M02368_3.00	M02368_3.00	RVE7	PlantTFDB	1.0	RVE7	0	None	None	1	None	None	gene is directly annotated
M02370_3.00	M02370_3.00	MYB3	PlantTFDB	1.0	MYB3	0	None	None	1	None	None	gene is directly annotated
M02371_3.00_EFM	M02371_3.00_EFM	EFM	PlantTFDB	1.0	EFM	0	None	None	1	None	None	gene is directly annotated
M02371_3.00_HHO5	M02371_3.00_HHO5	HHO5	PlantTFDB	1.0	HHO5	0	None	None	1	None	None	gene is directly annotated
M02375_3.00	M02375_3.00	BOA	PlantTFDB	1.0	BOA	0	None	None	1	None	None	gene is directly annotated
M02376_3.00_PHL12	M02376_3.00_PHL12	PHL12	PlantTFDB	1.0	PHL12	0	None	None	1	None	None	gene is directly annotated
M02376_3.00_MYR1	M02376_3.00_MYR1	MYR1	PlantTFDB	1.0	MYR1	0	None	None	1	None	None	gene is directly annotated
M02378_3.00	M02378_3.00	ARR10	PlantTFDB	1.0	ARR10	0	None	None	1	None	None	gene is directly annotated
M02379_3.00_ARR1	M02379_3.00_ARR1	ARR1	PlantTFDB	1.0	ARR1	0	None	None	1	None	None	gene is directly annotated
M02379_3.00_GLK2	M02379_3.00_GLK2	GLK2	PlantTFDB	1.0	GLK2	0	None	None	1	None	None	gene is directly annotated
M02380_3.00	M02380_3.00	ATY13	PlantTFDB	1.0	ATY13	0	None	None	1	None	None	gene is directly annotated
M02382_3.00	M02382_3.00	APRR2	PlantTFDB	1.0	APRR2	0	None	None	1	None	None	gene is directly annotated
M02383_3.00	M02383_3.00	MYB98	PlantTFDB	1.0	MYB98	0	None	None	1	None	None	gene is directly annotated
M02385_3.00_MYB7	M02385_3.00_MYB7	MYB7	PlantTFDB	1.0	MYB7	0	None	None	1	None	None	gene is directly annotated
M02385_3.00_MYB6	M02385_3.00_MYB6	MYB6	PlantTFDB	1.0	MYB6	0	None	None	1	None	None	gene is directly annotated
M02387_3.00_MYBC1	M02387_3.00_MYBC1	MYBC1	PlantTFDB	1.0	MYBC1	0	None	None	1	None	None	gene is directly annotated
M02387_3.00_PCL1	M02387_3.00_PCL1	PCL1	PlantTFDB	1.0	PCL1	0	None	None	1	None	None	gene is directly annotated
M02388_3.00_ATMYB65	M02388_3.00_ATMYB65	ATMYB65	PlantTFDB	1.0	ATMYB65	0	None	None	1	None	None	gene is directly annotated
M02388_3.00_ATMYB120	M02388_3.00_ATMYB120	ATMYB120	PlantTFDB	1.0	ATMYB120	0	None	None	1	None	None	gene is directly annotated
M02390_3.00_KAN1	M02390_3.00_KAN1	KAN1	PlantTFDB	1.0	KAN1	0	None	None	1	None	None	gene is directly annotated
M02390_3.00_KAN4	M02390_3.00_KAN4	KAN4	PlantTFDB	1.0	KAN4	0	None	None	1	None	None	gene is directly annotated
M02391_3.00	M02391_3.00	APL	PlantTFDB	1.0	APL	0	None	None	1	None	None	gene is directly annotated
M02392_3.00_PHL7	M02392_3.00_PHL7	PHL7	PlantTFDB	1.0	PHL7	0	None	None	1	None	None	gene is directly annotated
M02392_3.00_MYR2	M02392_3.00_MYR2	MYR2	PlantTFDB	1.0	MYR2	0	None	None	1	None	None	gene is directly annotated
M02393_3.00	M02393_3.00	MYB305	PlantTFDB	1.0	MYB305	0	None	None	1	None	None	gene is directly annotated
M02395_3.00	M02395_3.00	ARR18	PlantTFDB	1.0	ARR18	0	None	None	1	None	None	gene is directly annotated
M02408_3.00	M02408_3.00	TRB2	PlantTFDB	1.0	TRB2	0	None	None	1	None	None	gene is directly annotated
M02409_3.00	M02409_3.00	MYB1	PlantTFDB	1.0	MYB1	0	None	None	1	None	None	gene is directly annotated
M02412_3.00	M02412_3.00	CCA1	PlantTFDB	1.0	CCA1	0	None	None	1	None	None	gene is directly annotated
M02423_3.00	M02423_3.00	ARR14	PlantTFDB	1.0	ARR14	0	None	None	1	None	None	gene is directly annotated
M02429_3.00	M02429_3.00	RVE4	PlantTFDB	1.0	RVE4	0	None	None	1	None	None	gene is directly annotated
M02430_3.00	M02430_3.00	AT1G17520	PlantTFDB	1.0	AT1G17520	0	None	None	1	None	None	gene is directly annotated
M02431_3.00_MYB8	M02431_3.00_MYB8	MYB8	PlantTFDB	1.0	MYB8	0	None	None	1	None	None	gene is directly annotated
M02431_3.00_MYB12	M02431_3.00_MYB12	MYB12	PlantTFDB	1.0	MYB12	0	None	None	1	None	None	gene is directly annotated
M02431_3.00_MYB111	M02431_3.00_MYB111	MYB111	PlantTFDB	1.0	MYB111	0	None	None	1	None	None	gene is directly annotated
M02433_3.00_PHL6	M02433_3.00_PHL6	PHL6	PlantTFDB	1.0	PHL6	0	None	None	1	None	None	gene is directly annotated
M02433_3.00_PHR1	M02433_3.00_PHR1	PHR1	PlantTFDB	1.0	PHR1	0	None	None	1	None	None	gene is directly annotated
M02435_3.00	M02435_3.00	AT3G16350	PlantTFDB	1.0	AT3G16350	0	None	None	1	None	None	gene is directly annotated
M02449_3.00	M02449_3.00	AT3G10760	PlantTFDB	1.0	AT3G10760	0	None	None	1	None	None	gene is directly annotated
